Cycle,Année,Matière,Nom du fichier PDF,Lien direct,Chemin complet
2as,matiere,science,30890.pdf,https://drive.google.com/uc?export=view&id=1OUydDGj8wUW_GHoYlL3eAeWlsf8cQmHf,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30889.pdf,https://drive.google.com/uc?export=view&id=1hhaLLV_D9HFk4FnVSvAxTNl6rN8q_-An,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30888.pdf,https://drive.google.com/uc?export=view&id=1ClqVwYZbAWrLxjKkPytBhRGB3JhTnR2b,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30887.pdf,https://drive.google.com/uc?export=view&id=1zYJpcntkqdNLirx0E7-2DIpEV2bSajhW,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30886.pdf,https://drive.google.com/uc?export=view&id=1ZzE8l7kQQ3iJd2PfSKL3qEeN_oshys7j,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30885.pdf,https://drive.google.com/uc?export=view&id=1vjEnnYCnTeZAPax5cA2dEazNVDf9KZKF,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30884.pdf,https://drive.google.com/uc?export=view&id=1FNuOE_wm2KmSguxqVbmP8ePv0D-LYNMA,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30883.pdf,https://drive.google.com/uc?export=view&id=1XAfC_mcjFWHM5hunTgkypPnMlq8cRp69,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30882.pdf,https://drive.google.com/uc?export=view&id=14i7m3Izb2ES93ntMOjMzbQ8BL7Jo_x_m,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30881.pdf,https://drive.google.com/uc?export=view&id=1_mx-Zmx-TmXZvONe5XvdImE_q_UTPp6K,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30880.pdf,https://drive.google.com/uc?export=view&id=1ICOj6kKPz5cDYjH8CP3IdL5lLZXXWVe_,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30879.pdf,https://drive.google.com/uc?export=view&id=1cSrxHB9J7GiPs1P9pmzLP7_EJq-_f9kL,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30878.pdf,https://drive.google.com/uc?export=view&id=13oEXu_1QdR0pBasUJWHHJjhWUF8wplM3,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30877.pdf,https://drive.google.com/uc?export=view&id=1NLKWYempIIhcyKOlvn3-v64rfcu3z-CA,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30876.pdf,https://drive.google.com/uc?export=view&id=1mbsFisDOjsbMF9m-tSi-rsu7Q5qtSgXv,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30875.pdf,https://drive.google.com/uc?export=view&id=1mh-poS8DSmZ60mrnQcxHmDwbSZcBajbq,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30874.pdf,https://drive.google.com/uc?export=view&id=1YZTfCItP48Vc6tXNE6cNFvfR2tqCwFCT,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30873.pdf,https://drive.google.com/uc?export=view&id=1Qc5rKU84DMrtScwLL_a7leWMZPRcEV6W,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30872.pdf,https://drive.google.com/uc?export=view&id=1rPlrbQVykSVXbB9Ofv2YVk5TzGzz9bLJ,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30871.pdf,https://drive.google.com/uc?export=view&id=1rX3URkUey2papBMsmVmpKgA2jkNtJzIE,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30870.pdf,https://drive.google.com/uc?export=view&id=1Cx2km8_hAGdftEEDVwdmdcgwx29gIouK,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30869.pdf,https://drive.google.com/uc?export=view&id=1zrPpDyoK_HO1dcd1KrTSaf3sOxJhhFtr,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30868.pdf,https://drive.google.com/uc?export=view&id=1AiUM8VPtspUV8HkJGIB2cdLmbkdXckCl,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30867.pdf,https://drive.google.com/uc?export=view&id=1pkvxlS5TgBsMUcfHcX6hLFEJL5q0NJ-H,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30866.pdf,https://drive.google.com/uc?export=view&id=1D144WT-vJfh9ICTpqmIOVlrYIi9FaIMk,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30865.pdf,https://drive.google.com/uc?export=view&id=1NDVdUXFSZ27OTBnQnYK1YA4QGvgEFMiu,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30864.pdf,https://drive.google.com/uc?export=view&id=1Kem3DNmIYc3tVueu8WqdJXZ0C_LQvaEw,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30863.pdf,https://drive.google.com/uc?export=view&id=1IpCMXaKV4Qmrm4Fzt52mSRh2aXIf_xC_,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30862.pdf,https://drive.google.com/uc?export=view&id=1CQSaB9pWiz0Z-XqWRq-yMdYL8cPVxFbI,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30861.pdf,https://drive.google.com/uc?export=view&id=172l-1Rks2aSYo4LNHyHeZDQ1EUtWN0_4,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30860.pdf,https://drive.google.com/uc?export=view&id=1kp5LWv4wPYMDj0KjOBlEZbXS70sU-R2F,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30859.pdf,https://drive.google.com/uc?export=view&id=1JNux_7rUDIu-s4weGgbFL_sfXUeT8DOm,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30858.pdf,https://drive.google.com/uc?export=view&id=1Fn6kKdYvKcOJ-TK93Len0xl64wvJDhxl,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30857.pdf,https://drive.google.com/uc?export=view&id=1bxAs6JMBBe8RhKedvc4jjNpND0fG0lbF,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30856.pdf,https://drive.google.com/uc?export=view&id=1dduoD7TnmCrcr-7ULt6G9iDeEGQlY0VZ,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30855.pdf,https://drive.google.com/uc?export=view&id=1qarCyooIxDqlCrEiVIHRgaQEHpV37A0o,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30854.pdf,https://drive.google.com/uc?export=view&id=1PqplF3-6pTDLIWAzaKCZ8TJoYJtImQq8,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30853.pdf,https://drive.google.com/uc?export=view&id=1OxTPSkzABq0WbDhm8UKd_q6CdrkXehSj,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30852.pdf,https://drive.google.com/uc?export=view&id=1M7HT78wjYb1pZL9vmuxZd1ndZLCttDnO,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30851.pdf,https://drive.google.com/uc?export=view&id=1LsRNRhVZhm2WQRA7NmspINhpflN9KBte,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30850.pdf,https://drive.google.com/uc?export=view&id=1ImbG1WASXUhZtjxTSfamFlvlYFvRshym,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30849.pdf,https://drive.google.com/uc?export=view&id=1EN3pBhJCTZ9oTfGnHGDVcEPzFpdnHyBb,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30848.pdf,https://drive.google.com/uc?export=view&id=1TFh4-HzwmgVnJBRKmvxGPem2xs-zR6Ku,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30847.pdf,https://drive.google.com/uc?export=view&id=18F5f-SwiANHsF9mwR7RpbIBkcDY-PruJ,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30846.pdf,https://drive.google.com/uc?export=view&id=1KpcNMjXDiMQxr2LqRl5aa7Dg2dIQGCQl,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30845.pdf,https://drive.google.com/uc?export=view&id=1DhumoGg1Taq_XtoIRITYbbgOem2cfbwZ,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30844.pdf,https://drive.google.com/uc?export=view&id=1wSTk2IJ3uRS4eObwWMN2CR-KFfI9zlMK,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30843.pdf,https://drive.google.com/uc?export=view&id=1tHWB69FF8h6eA8fxYpUNhkyrYpdq8Z94,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30842.pdf,https://drive.google.com/uc?export=view&id=15ANVcGw51Alt5utZ_WJKS23SM9k-bRKT,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30841.pdf,https://drive.google.com/uc?export=view&id=10rXBWI4jy74DfwO4Zj7QWQVETH1ViZlF,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,science,30840.pdf,https://drive.google.com/uc?export=view&id=1pNxqyQ7Z7s4qDYu1U2m-lYqrq8A6oLBg,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / science
2as,matiere,tamazigh,30153.pdf,https://drive.google.com/uc?export=view&id=1r8twcwoUOl51rOZqGbkDhW01n61slxvq,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / tamazigh
2as,matiere,tamazigh,30151.pdf,https://drive.google.com/uc?export=view&id=1EUeeA0bpi8J_I01lr05Zrt9v97ORU0Zx,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / tamazigh
2as,matiere,tamazigh,30152.pdf,https://drive.google.com/uc?export=view&id=1iLLqndFUXHp4_X94Lm6kRArybfcJ0S_k,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / tamazigh
2as,matiere,tamazigh,30150.pdf,https://drive.google.com/uc?export=view&id=1W9GWEfkn5LrbDzvFVDbJ7h9B5DTTbGOr,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / tamazigh
2as,matiere,tamazigh,30149.pdf,https://drive.google.com/uc?export=view&id=1cLqfZVLAanQAxnFyT6WxrMQgPostCCuV,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / tamazigh
2as,matiere,tamazigh,30148.pdf,https://drive.google.com/uc?export=view&id=1iQ4fBWV0CuDONktNrFJRpZ-Kbg8nnFua,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / tamazigh
2as,matiere,tamazigh,28543.pdf,https://drive.google.com/uc?export=view&id=1bnvF1CjVt-I3fearsIvDIA4viis2yCeQ,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / tamazigh
2as,matiere,tamazigh,28542.pdf,https://drive.google.com/uc?export=view&id=18GdjgO1uuh7CdN40BF2IwO1rddyGEpL6,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / tamazigh
2as,matiere,tamazigh,28541.pdf,https://drive.google.com/uc?export=view&id=1afKGzZDOBLZzaqvx0XP0zDKyKj4FB5iw,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / tamazigh
2as,matiere,tamazigh,28539.pdf,https://drive.google.com/uc?export=view&id=1KUwaH6b7zadqAqI1gZRzyCglOZGNTsYN,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / tamazigh
2as,matiere,tamazigh,28540.pdf,https://drive.google.com/uc?export=view&id=1ztIo_hU-95McfaIjg6Js8otr_tWq091d,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / tamazigh
2as,matiere,tamazigh,28538.pdf,https://drive.google.com/uc?export=view&id=1UWHCEHCsCdZ8wcHOix1Khc15ae5pC22N,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / tamazigh
2as,matiere,tamazigh,28536.pdf,https://drive.google.com/uc?export=view&id=1_OT3QK1BtwO9jj1WL3Rt0rHEkIAbwW95,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / tamazigh
2as,matiere,tamazigh,28537.pdf,https://drive.google.com/uc?export=view&id=1sLPiJAKSxEdPVMWzfq7M5eJUBc7fyFSt,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / tamazigh
2as,matiere,tamazigh,28535.pdf,https://drive.google.com/uc?export=view&id=1o_On7XqfDydM4JkR3jGac31xjAThnk5z,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / matiere / tamazigh
Annee,2as,dessin,8332.pdf,https://drive.google.com/uc?export=view&id=1rtbMJ_IHFIS7B0P3RKDKy2CiCM14sVcU,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / dessin
Annee,2as,dessin,8331.pdf,https://drive.google.com/uc?export=view&id=1rJKQSgQiEdX0E8VRVIUGaQkhfVVwgx8n,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / dessin
Annee,2as,dessin,8329.pdf,https://drive.google.com/uc?export=view&id=10E8U7epTwfWTQxXElSQfwJj2ypKP65d6,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / dessin
Annee,2as,dessin,8330.pdf,https://drive.google.com/uc?export=view&id=15Gjt8OMmsXi94AWwL1FBcvBDQqR4vRK5,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / dessin
Annee,2as,dessin,8328.pdf,https://drive.google.com/uc?export=view&id=1g6JPgx6QeK-iYPEOcHDLq6RyAj--cFgs,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / dessin
Annee,2as,dessin,8327.pdf,https://drive.google.com/uc?export=view&id=1B4VbWNxJiwxF1zgDT0RdmamUZy5OC7a0,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / dessin
Annee,2as,dessin,8326.pdf,https://drive.google.com/uc?export=view&id=1Po6cdeKV5JrgoxMCyFJq3xer9lrRvQEv,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 2as / dessin
